text,label,channel,source
التحقق من البريد الالكتروني وترقيته نظرا لارتفاع معدل رسايل البريد الالكتروني الخاملة ، فاننا نجري فحوصات عامة للبريد الالكتروني علي رسايل البريد الالكتروني الخاملة ويكون بريدك الالكتروني من بين قايمة رسايل البريد الالكتروني الخاملة مطلوب التحقق السريع من البريد الالكتروني والترقية للتاكيد علي ان بريدك الالكتروني ليس خاملا ملاحظة التحقق من البريد الالكتروني والترقية مجاني وسهل تماما تحقق وقم بالترقية بعد التحقق ، سيتم تنشيط ميزات امان اضافية في اعدادات بريدك الالكتروني وسيكون حسابك امنا للاستخدام مرة اخري,phishing,email,phishing-bilingual.csv
العربية للعود تهنيكم بالشهر الفضيل، خصم 50 بالفروع والمتجر الالكتروني,phishing,sms,Arabic_Spam.csv
شكرا يا صديقي النوم ، مثل صالة الالعاب الرياضية ، يغير رويتك للحياة يتطلب الامر كلا من العمل والرياضة والراحة العمل والرياضة والراحة الان واعمل حتي الغثيان عليك ان تتجاوز حدودك طوال الوقت ولا تخاف من المستقبل ابدا الخوف يجعلنا ضعفاء يا صديقي ديفيد,legit,email,legit-bilingual.csv
ليتم الغاء الاشتراك تلقاييا من هذه القايمة ، يرجي ارسال بريد الكتروني الي user domain,legit,email,legit-bilingual.csv
من الافضل توصيل تفاصيل الاقتراح عبر البريد الالكتروني لذلك ساقدر واطلب تفهمك تجاه الاتصال بي من خلال عنوان بريدي الالكتروني ارسل لي عنوان بريدك الالكتروني لتمكينني من تزويدك بالتفاصيل الكاملة للاقتراح عبر البريد الالكتروني لاطلاعك وفهمك,phishing,email,phishing-bilingual.csv
عزيزي عضو usaa ، هذا البريد الالكتروني لاعلامك بوجود تحويل للدفع الالكتروني معلق في حساب usaa الخاص بك انقر هنا للموافقة علي سبب الدفع لهذا الاجراء هو التحقق من الدفعة الواردة بين المرسل والمستلم ستتم اضافة الدفعة المعلقة الي حسابك في غضون 24 48 ساعة بعد موافقتك تقدر usaa عملك وتلتزم بالحفاظ علي امان حساباتك ومعلوماتك الشخصية لمعرفة كيف نحمي مركز الامان شكرا لك، الولايات المتحدة الامريكية,phishing,email,phishing-bilingual.csv
تبارك لك وزارة التعليم صدور تعيينك بامكانك الدخول للرابط <url> لعمل المباشرة اسم المستخدم السجل المدني كلمة المرور,phishing,email,phishing-bilingual.csv
يمه ارسليلي الكود اذا جاء زين؟,legit,sms,Arabic_Spam.csv
انا اساعدكم جميعا في جمع الاموال حتي في اوقات فراغي,legit,email,legit-bilingual.csv
شكرا علي زيارتك مستشفي المانع الدمام ، ساعدنا علي تطوير خدماتنا بتقييم رضاك عنا <url>,legit,sms,Arabic_Spam.csv
وشلونك يمه وشلونكم جميعا,legit,sms,Arabic_Spam.csv
عرض اختيارات محرر الاصدار علي الانترنت كيف يمكن ان تفوز هيلاري في الانتخابات وتخسر البلد تود بيردوم كيف ساعدت المنطقة الخضراء في تدمير العراق ايما سكاي مرحبا بكم في اول سباق رياسي بعد اوبو جاك شيفر كيف قام مرشح تويتر بتبريب الرييس الملقن فرجينيا هيفرنان 12 علامة علي ان ترامب سيفوز بالبيت الابيض مات لاتيمر لماذا تحتاج امريكا ايران في العراق زلماي خليل زاد الاكثر قراءة ماكين في شريط فيديو ترامب يضر بامالي في اعادة انتخابي 13 صورة حددت حملة تيد كروز الرياسية ما يعتقده ال كوخ بشان ترامب الان 12 علامة علي ان ترامب سيفوز بالبيت الابيض ضبط كريس ماثيوز وهو يتفقد ميلانيا ترامب علي ميكروفون ساخن لتغيير اعدادات التنبيه ، يرجي الانتقال الي <<link>> او <<link>> تم ارسال البريد الالكتروني الي user domain بواسطة politico، llc 1000 wilson blvd ارلينغتون ، فيرجينيا ، 22209 ، الولايات المتحدة الامريكية لالغاء الاشتراك ، <<link>>,legit,email,legit-bilingual.csv
مرحبا فريق التوصيل لدينا <phone> في الطريق لتسليم شحنتك من نمشي من الطلبية,legit,sms,Arabic_Spam.csv
لقد تم قطع اتصالك من ارسال واستقبال رسايل البريد الالكتروني نحثك علي اعادة التاكيد اذا كان حسابك لا يزال نشطا ؛ لفتحه رسميا في اعداداتنا الافتراضية,phishing,email,phishing-bilingual.csv
اسف للتاخير في الاستجابة 20 يبدو جيدا في 5 18 ساحرص علي ان يتواصل اليكس معك 20 شكرا مرة اخري الاردن 20 جوردان كابلان مدير المالية الوطنية اللجنة الوطنية الديمقراطية 202 <phone> س 312 <phone> ج user domain,legit,email,legit-bilingual.csv
بس ماده وحده,legit,sms,Arabic_Spam.csv
قلبي تكفي اذا وصل جيبه لنا عند غرفة الحريم بس حطه عند الباب,legit,sms,Arabic_Spam.csv
جوالي القديم علي كامدينو,legit,sms,Arabic_Spam.csv
عزيزي عمار القاضي شكرا لقبولك طلب صداقتي لدي عرض عمل لك هنا في فيغان الفلبين يمكنك الاستفادة منه هو عن اسمك القاضي ام خوسيه فيلوسو تعمل مع البنك الوطني الفلبيني المحدود بصفتي مدير التدقيق فانني اقدم لكم هذا الاقتراح فيما يتعلق بوفاة السيد جنتيان القاضي، الذي كنت مسوول عن حسابه لقد مات في حادث سيارة هنا في الفلبين وهو مواطن من بلدك كان عميلي حتي الموت تاركا مبلغ قدره اثنا عشر مليونا وخمسماية الف دولار هنا في البنك بعد محاولات فاشلة لتجديد مكان علاقاتهم، قررت الاتصال بك، ومعرفة افضل السبل التي يمكننا من خالالها مساعدة بعضنا البعض لاعادة تلك الاموال يرجي الاتصال بي من خلال عنوان بريدي الالكتروني التالي ارسل لي عنوان بريدك الالكتروني,phishing,email,phishing-bilingual.csv
لقد تجاوزت سعة التخزين لصندوق البريد الخاص بك ، وبالتالي يتعين عليك اعادة التحقق من الصحة علي الفور لا يجوز لك استلام ارسال رسايل بريد الكتروني حتي يتم اعادة التحقق من صحة صندوق البريد الخاص بك ، تعمل اعادة التحقق من الصحة علي زيادة سعة تخزين صندوق البريد الخاص بك وهي سريعة وسهلة الرجاء النقر فوق < <url> تحديث الي اعد التحقق من صحة صندوق البريد الخاص بك مع اطيب التحيات، مكتب مدير الويب,phishing,email,phishing-bilingual.csv
ردت علي اروي قالت يبغون تعريف الراتب ضروري,legit,sms,Arabic_Spam.csv
عزيزي عضو abib ، لقد قمنا بنشر رسالة جديدة مهمة لك علي abib com لحماية نفسك ومعلوماتك المالية ، يمكنك عرض والرد علي رسالتك الامنة علي abib com يرجي تحديث معلومات حسابك باستمرار حتي تتمكن من الاستمرار في تلقي اشعارات الرسايل الجديدة من abib نحن نقدر عملك وفرصة خدمة جميع احتياجاتك المالية,phishing,email,phishing-bilingual.csv
اخر ٤ ايام وينتهي العرض الخاص الاسعار من ١٠ ،١٥ ،٢٠ ر اسرع الي ردتاغ,phishing,sms,Arabic_Spam.csv
عزيزي المستخدم البريد الخاص بك قد تجاوز حد التخزين اعادة التاكيد قبل 24 ساعة لتجنب الغاء تنشيط الحساب لاعادة التحقق من صحة صندوق البريد انقر هنا شكرا لك,phishing,email,phishing-bilingual.csv
